review_id,flight_id,route_id,review_date,nps_score,sentiment,review_text,language,source
REV001085,FLT00309,R004,2025-01-20,6,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,TripAdvisor
REV001086,FLT00309,R004,2025-01-20,10,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,App
REV001087,FLT00309,R004,2025-01-20,2,negative,Inflight Wi-Fi did not work despite being charged for it.,en,App
REV001088,FLT00309,R004,2025-01-20,2,negative,"Cancelled with only 2 hours notice. No rebooking offered, no hotel.",en,TripAdvisor
REV001089,FLT00310,R005,2025-01-20,1,negative,Lost my baggage and still waiting for it. Unacceptable service. Recurring issue: baggage frequently mishandled on the Dakar line.,en,Email Survey
REV001090,FLT00310,R005,2025-01-20,3,negative,Cabin was overheated for the entire flight. No working AC.,en,App
REV001091,FLT00310,R005,2025-01-20,0,negative,"Personnel à bord peu aimable, on a l'impression de déranger.",fr,App
REV001092,FLT00310,R005,2025-01-20,2,negative,"Avion vieillissant, climatisation défaillante, sièges abîmés.",fr,Email Survey
REV001093,FLT00311,R005,2025-01-20,5,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,Email Survey
REV001094,FLT00312,R006,2025-01-20,8,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,Web
REV001095,FLT00313,R006,2025-01-20,5,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Email Survey
REV001096,FLT00313,R006,2025-01-20,5,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,TripAdvisor
REV001097,FLT00313,R006,2025-01-20,8,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,App
REV001098,FLT00314,R007,2025-01-20,7,neutral,Embarquement un peu long mais le vol s'est bien déroulé ensuite.,fr,TripAdvisor
REV001099,FLT00314,R007,2025-01-20,10,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV001100,FLT00314,R007,2025-01-20,8,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,App
REV001101,FLT00314,R007,2025-01-20,8,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,Email Survey
REV001102,FLT00314,R007,2025-01-20,7,neutral,Boarding took longer than expected but the flight itself was fine.,en,App
REV001103,FLT00314,R007,2025-01-20,9,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Email Survey
REV001104,FLT00315,R008,2025-01-20,10,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,Email Survey
REV001105,FLT00315,R008,2025-01-20,8,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,TripAdvisor
REV001106,FLT00315,R008,2025-01-20,4,negative,Vol annulé et rebooking chaotique. Communication désastreuse.,fr,TripAdvisor
REV001107,FLT00316,R009,2025-01-20,9,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Web
REV001108,FLT00316,R009,2025-01-20,9,positive,Premium economy seat was worth every dollar on the long-haul.,en,TripAdvisor
REV001109,FLT00316,R009,2025-01-20,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,App
REV001110,FLT00316,R009,2025-01-20,3,negative,"Repas immangeable, je n'ai pas pu finir mon plateau. Problème récurrent : retards liés aux créneaux horaires à Paris CDG.",fr,Email Survey
REV001111,FLT00316,R009,2025-01-20,6,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,App
REV001112,FLT00316,R009,2025-01-20,6,negative,"Compensation claim filed two months ago, still no response. Recurring issue: Paris CDG slot delays affecting connections.",en,App
REV001113,FLT00317,R009,2025-01-20,3,negative,Aucune assistance pour ma correspondance ratée à cause du retard. Problème récurrent : retards liés aux créneaux horaires à Paris CDG.,fr,Web
REV001114,FLT00317,R009,2025-01-20,9,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,TripAdvisor
REV001115,FLT00317,R009,2025-01-20,6,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,Web
REV001116,FLT00317,R009,2025-01-20,5,neutral,Decent flight overall. The check-in process was a little slow.,en,TripAdvisor
REV001117,FLT00317,R009,2025-01-20,6,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,App
REV001118,FLT00318,R010,2025-01-20,9,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,TripAdvisor
REV001119,FLT00318,R010,2025-01-20,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Email Survey
REV001120,FLT00318,R010,2025-01-20,8,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,Email Survey
REV001121,FLT00318,R010,2025-01-20,5,neutral,Standard regional service. Aircraft was clean enough.,en,TripAdvisor
REV001122,FLT00319,R011,2025-01-20,9,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,Web
REV001123,FLT00320,R012,2025-01-20,9,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,TripAdvisor
REV001124,FLT00320,R012,2025-01-20,8,neutral,The flight was okay. Nothing special but nothing bad either.,en,TripAdvisor
REV001125,FLT00320,R012,2025-01-20,10,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,TripAdvisor
REV001126,FLT00321,R001,2025-01-21,10,positive,Business cabin on the A330 is excellent value compared to competitors.,en,Web
REV001127,FLT00321,R001,2025-01-21,5,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,App
REV001128,FLT00321,R001,2025-01-21,5,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,Web
REV001129,FLT00321,R001,2025-01-21,10,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,App
REV001130,FLT00321,R001,2025-01-21,6,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,TripAdvisor
REV001131,FLT00322,R002,2025-01-21,8,neutral,Repas basique mais consommable. Le siège était convenable.,fr,TripAdvisor
REV001132,FLT00323,R003,2025-01-21,10,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,App
REV001133,FLT00324,R004,2025-01-21,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,TripAdvisor
REV001134,FLT00324,R004,2025-01-21,10,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Web
REV001135,FLT00324,R004,2025-01-21,8,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,TripAdvisor
REV001136,FLT00324,R004,2025-01-21,9,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,Web
REV001137,FLT00324,R004,2025-01-21,5,neutral,Repas basique mais consommable. Le siège était convenable.,fr,TripAdvisor
REV001138,FLT00325,R004,2025-01-21,10,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,Email Survey
REV001139,FLT00325,R004,2025-01-21,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,Web
REV001140,FLT00325,R004,2025-01-21,8,neutral,Decent flight overall. The check-in process was a little slow.,en,TripAdvisor
REV001141,FLT00325,R004,2025-01-21,2,negative,Lost my baggage and still waiting for it. Unacceptable service.,en,Email Survey
REV001142,FLT00326,R005,2025-01-21,6,negative,"Repas immangeable, je n'ai pas pu finir mon plateau. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.",fr,TripAdvisor
REV001143,FLT00326,R005,2025-01-21,5,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,Web
REV001144,FLT00327,R005,2025-01-21,8,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,TripAdvisor
REV001145,FLT00327,R005,2025-01-21,8,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Web
REV001146,FLT00327,R005,2025-01-21,8,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,Email Survey
REV001147,FLT00327,R005,2025-01-21,2,negative,Flight delayed 3 hours. No communication from staff. Very frustrated. Recurring issue: baggage frequently mishandled on the Dakar line.,en,Email Survey
REV001148,FLT00327,R005,2025-01-21,10,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,Web
REV001149,FLT00327,R005,2025-01-21,3,negative,"Repas immangeable, je n'ai pas pu finir mon plateau. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.",fr,App
REV001150,FLT00328,R006,2025-01-21,10,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV001151,FLT00328,R006,2025-01-21,8,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Web
REV001152,FLT00329,R006,2025-01-21,8,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Email Survey
REV001153,FLT00329,R006,2025-01-21,6,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,TripAdvisor
REV001154,FLT00329,R006,2025-01-21,9,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,App
REV001155,FLT00329,R006,2025-01-21,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,App
REV001156,FLT00329,R006,2025-01-21,2,negative,"Repas immangeable, je n'ai pas pu finir mon plateau. Problème récurrent : encombrement chronique à Lagos, créneaux non respectés.",fr,TripAdvisor
REV001157,FLT00330,R007,2025-01-21,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,App
REV001158,FLT00330,R007,2025-01-21,9,positive,Crew handled a minor turbulence event calmly and professionally. Reassuring.,en,App
REV001159,FLT00330,R007,2025-01-21,7,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,TripAdvisor
REV001160,FLT00330,R007,2025-01-21,3,negative,Multiple delays on this route this year. Reliability is a real issue.,en,TripAdvisor
REV001161,FLT00330,R007,2025-01-21,6,neutral,Decent flight overall. The check-in process was a little slow.,en,Web
REV001162,FLT00330,R007,2025-01-21,10,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,TripAdvisor
REV001163,FLT00331,R008,2025-01-21,6,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,Web
REV001164,FLT00332,R009,2025-01-21,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Web
REV001165,FLT00332,R009,2025-01-21,5,negative,"Compensation claim filed two months ago, still no response. Recurring issue: Paris CDG slot delays affecting connections.",en,Email Survey
REV001166,FLT00332,R009,2025-01-21,9,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,App
REV001167,FLT00333,R009,2025-01-21,4,negative,Inflight Wi-Fi did not work despite being charged for it. Recurring issue: Paris CDG slot delays affecting connections.,en,Web
REV001168,FLT00333,R009,2025-01-21,8,positive,Business cabin on the A330 is excellent value compared to competitors.,en,Email Survey
REV001169,FLT00333,R009,2025-01-21,9,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,TripAdvisor
REV001170,FLT00334,R010,2025-01-21,10,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,Email Survey
REV001171,FLT00334,R010,2025-01-21,6,neutral,Boarding took longer than expected but the flight itself was fine.,en,Web
REV001172,FLT00334,R010,2025-01-21,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,App
REV001173,FLT00335,R011,2025-01-21,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,Web
REV001174,FLT00335,R011,2025-01-21,8,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,Email Survey
REV001175,FLT00335,R011,2025-01-21,8,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,Web
REV001176,FLT00335,R011,2025-01-21,7,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,TripAdvisor
REV001177,FLT00335,R011,2025-01-21,2,negative,Lost my baggage and still waiting for it. Unacceptable service. Recurring issue: lack of consistent eastward African connections.,en,Web
REV001178,FLT00335,R011,2025-01-21,10,positive,Business cabin on the A330 is excellent value compared to competitors.,en,Web
REV001179,FLT00336,R012,2025-01-21,8,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,TripAdvisor
REV001180,FLT00336,R012,2025-01-21,9,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,App
REV001181,FLT00336,R012,2025-01-21,8,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,App
REV001182,FLT00336,R012,2025-01-21,9,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,App
REV001183,FLT00336,R012,2025-01-21,6,neutral,The flight was okay. Nothing special but nothing bad either.,en,App
REV001184,FLT00337,R001,2025-01-22,4,negative,"Personnel à bord peu aimable, on a l'impression de déranger. Problème récurrent : retard systématique le matin sur la rotation ABJ-Bouaké.",fr,Email Survey
REV001185,FLT00338,R002,2025-01-22,7,neutral,Boarding took longer than expected but the flight itself was fine.,en,Email Survey
REV001186,FLT00338,R002,2025-01-22,7,neutral,Repas basique mais consommable. Le siège était convenable.,fr,Email Survey
REV001187,FLT00339,R003,2025-01-22,6,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,Web
REV001188,FLT00339,R003,2025-01-22,8,positive,Crew handled a minor turbulence event calmly and professionally. Reassuring.,en,Email Survey
REV001189,FLT00339,R003,2025-01-22,6,neutral,Repas basique mais consommable. Le siège était convenable.,fr,Web
REV001190,FLT00339,R003,2025-01-22,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,TripAdvisor
REV001191,FLT00340,R004,2025-01-22,8,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,TripAdvisor
REV001192,FLT00340,R004,2025-01-22,8,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,TripAdvisor
REV001193,FLT00340,R004,2025-01-22,6,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,TripAdvisor
REV001194,FLT00340,R004,2025-01-22,9,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,TripAdvisor
REV001195,FLT00341,R004,2025-01-22,6,neutral,Boarding took longer than expected but the flight itself was fine.,en,Email Survey
REV001196,FLT00341,R004,2025-01-22,8,neutral,Food could be better. Flight was on time though.,en,TripAdvisor
REV001197,FLT00341,R004,2025-01-22,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV001198,FLT00341,R004,2025-01-22,5,negative,Inflight Wi-Fi did not work despite being charged for it.,en,TripAdvisor
REV001199,FLT00341,R004,2025-01-22,6,neutral,Seat was a bit cramped but the crew was friendly. Average experience.,en,TripAdvisor
REV001200,FLT00342,R005,2025-01-22,9,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,TripAdvisor
